,Weather file wind speed | (m/s),Weather file ambient temperature | (C),Subarray 1 POA front total irradiance after shading and soiling | (W/m2),Irradiance GHI from weather file | (W/m2),Irradiance DNI from weather file | (W/m2),Inverter AC output power | (kW),Subarray 1 POA rear total irradiance after reflection (IAM) | (W/m2),Albedo
1/13/2022 17:00,0.934292,11.1543,0,0.0404362,0.163838,-0.0086,0,0.01
1/13/2022 18:00,1.18997,9.41816,0,0,0.164012,-0.0086,0,0.99
1/13/2022 19:00,0.686779,8.17182,0,0,0.126585,-0.0086,0,0.99
1/13/2022 20:00,0.96881,6.01615,0,0,0.0121265,-0.0086,0,0.99
1/13/2022 21:00,0.94448,6.71117,0,0,0.124143,-0.0086,0,0.99
1/13/2022 22:00,1.41435,6.77896,0,0,0.191492,-0.0086,0,0.99
1/13/2022 23:00,1.34225,5.17798,0,0,0.144296,-0.0086,0,0.99
1/14/2022 0:00,1.40348,6.16652,0,0,0.0957897,-0.0086,0,0.99
1/14/2022 1:00,2.16882,6.11238,0,0,0.0670881,-0.0086,0,0.99
1/14/2022 2:00,2.7656,7.54133,0,0,0.343553,-0.0086,0,0.99
1/14/2022 3:00,3.33943,8.90422,0,0,0.0807848,-0.0086,0,0.99
1/14/2022 4:00,3.79601,10.1572,0,0,0.226565,-0.0086,0,0.99
1/14/2022 5:00,3.30666,8.45604,0,0,0.36772,-0.0086,0,0.99
1/14/2022 6:00,1.50031,4.25288,0,0,0.245059,-0.0086,0,0.99
1/14/2022 7:00,1.16733,3.4801,140.958,21.0726,150.96,2.20916,2.2916,0.347039
1/14/2022 8:00,0.603918,4.98387,232.073,101.498,165.528,8.30488,13.778,0.251669
1/14/2022 9:00,1.91244,5.23108,65.3986,85.0503,0.26399,4.60585,15.5008,0.208606
1/14/2022 10:00,3.36133,3.78772,48.8297,61.8436,0.517423,3.12873,9.44264,0.191183
1/14/2022 11:00,2.34959,2.18848,59.2822,61.506,0.496049,3.58206,6.18411,0.193653
1/14/2022 12:00,1.94977,1.00022,86.8989,89.0416,0.1723,5.49469,8.90914,0.204968
1/14/2022 13:00,1.47685,0.462929,53.1086,64.1216,0.715898,3.34758,8.64766,0.208849
1/14/2022 14:00,0.809349,-0.427306,49.992,56.5262,0.649595,4.4229,30.2598,0.879891
1/14/2022 15:00,0.123423,-0.6324,30.4099,33.8468,0.465429,2.53409,20.0565,0.99
1/14/2022 16:00,0.0970297,-1.23331,3.27356,3.37002,0.0769464,-0.0086,2.16181,0.99
1/14/2022 17:00,0.106109,-1.70731,0,0.00418378,0.625866,-0.0086,0,0.99
1/14/2022 18:00,0.61174,-2.12082,0,0,0.583208,-0.0086,0,0.99
1/14/2022 19:00,1.24167,-2.2862,0,0,0.495616,-0.0086,0,0.99
1/14/2022 20:00,1.14311,-3.65411,0,0,0.531384,-0.0086,0,0.99
1/14/2022 21:00,0.699864,-4.13576,0,0,0.409248,-0.0086,0,0.99
1/14/2022 22:00,0.549935,-4.73612,0,0,0.634853,-0.0086,0,0.99
1/14/2022 23:00,0.552652,-4.93572,0,0,0.52519,-0.0086,0,0.99
1/15/2022 0:00,0.954937,-6.89136,0,0,0.683221,-0.0086,0,0.99
1/15/2022 1:00,0.794456,-7.5787,0,0,0.626478,-0.0086,0,0.99
1/15/2022 2:00,0.687113,-8.64641,0,0,0.585299,-0.0086,0,0.99
1/15/2022 3:00,0.579344,-9.43323,0,0,0.687636,-0.0086,0,0.99
1/15/2022 4:00,0.838699,-9.7578,0,0,0.706742,-0.0086,0,0.99
1/15/2022 5:00,1.29954,-9.67395,0,0,0.582073,-0.0086,0,0.99
1/15/2022 6:00,1.72912,-8.11593,0,0,0.476249,-0.0086,0,0.99
1/15/2022 7:00,1.58056,-6.75338,226.816,37.3115,264.029,3.12162,5.35886,0.666365
1/15/2022 8:00,1.25238,-5.30878,655.24,200.342,776.749,10.5193,24.5313,0.760879
1/15/2022 9:00,0.487757,0.675386,761.397,360.322,938.409,57.3287,113.474,0.823965
1/15/2022 10:00,0.590174,3.74948,662.854,474.25,1001.1,50.6839,120.173,0.826135
1/15/2022 11:00,1.06365,3.63839,581.503,540.285,1019.1,47.3207,162.558,0.787017
1/15/2022 12:00,0.65836,7.73945,565.32,548.285,1020.69,45.5322,151.023,0.686048
1/15/2022 13:00,0.535372,10.7431,611.262,491.65,983.49,45.0708,82.7134,0.505087
1/15/2022 14:00,0.433971,13.1165,678.051,390.383,933.289,47.025,31.9885,0.226857
1/15/2022 15:00,0.773158,11.5262,664.222,239.191,850.953,8.26292,6.06853,0.082977
1/15/2022 16:00,2.04931,9.46129,307.249,62.0027,347.336,4.94437,3.15816,0.107535
1/15/2022 17:00,4.57686,8.63646,0.624435,0.48066,0.0588871,-0.0086,0.255663,0.506518
1/15/2022 18:00,4.8744,8.74368,0,0,0.0548746,-0.0086,0,0.99
1/15/2022 19:00,2.29724,8.49111,0,0,0.108789,-0.0086,0,0.99
1/15/2022 20:00,5.72707,8.72349,0,0,0,-0.0086,0,0.99
1/15/2022 21:00,3.43007,8.79319,0,0,0.00575792,-0.0086,0,0.99
1/15/2022 22:00,3.09979,8.99694,0,0,0.0122137,-0.0086,0,0.99
1/15/2022 23:00,4.94994,9.47503,0,0,0.0992797,-0.0086,0,0.99
1/16/2022 0:00,5.86648,9.46976,0,0,0.250261,-0.0086,0,0.99
1/16/2022 1:00,4.38124,8.58431,0,0,0.116465,-0.0086,0,0.99
1/16/2022 2:00,5.70526,8.94873,0,0,0.178057,-0.0086,0,0.99
1/16/2022 3:00,2.35398,6.85768,0,0,0.213215,-0.0086,0,0.99
1/16/2022 4:00,1.64537,5.31963,0,0,0.0596722,-0.0086,0,0.99
1/16/2022 5:00,3.1742,6.06235,0,0,0.0915157,-0.0086,0,0.99
1/16/2022 6:00,5.81824,8.99535,0,0,0.152321,-0.0086,0,0.99
1/16/2022 7:00,3.57234,7.06664,206.804,36.7595,232.865,3.08974,5.22534,0.352451
1/16/2022 8:00,3.71945,9.32615,248.185,112.334,174.518,9.01856,15.772,0.291042
1/16/2022 9:00,2.96552,11.6309,584.352,320.557,688.916,40.7597,35.0526,0.274795
1/16/2022 10:00,3.90592,12.8363,628.323,475.248,840.586,43.8386,43.8055,0.248071
1/16/2022 11:00,5.63175,12.962,487.113,456.038,766.019,34.2828,45.9434,0.25066
1/16/2022 12:00,6.40469,14.0765,607.11,591.956,967.095,42.7965,58.7761,0.243171
1/16/2022 13:00,6.59825,14.4574,636.606,520.046,964.016,44.4383,45.9686,0.243253
1/16/2022 14:00,5.26807,13.5935,610.615,404.872,676.181,42.3381,35.6355,0.185779
1/16/2022 15:00,3.47132,8.45376,422.109,188.442,402.226,11.0119,12.893,0.1187
1/16/2022 16:00,2.8092,5.94962,249.021,63.2157,234.106,5.80384,4.79012,0.105547
1/16/2022 17:00,0.796494,3.90129,0.665817,0.405892,0.159215,-0.0086,0.370245,0.99
1/16/2022 18:00,0.736788,1.55085,0,0,0.0491165,-0.0086,0,0.99
1/16/2022 19:00,0.802886,-0.456488,0,0,0.09579,-0.0086,0,0.99
1/16/2022 20:00,0.549584,-0.542046,0,0,0.0516464,-0.0086,0,0.99
1/16/2022 21:00,0.953348,-1.26829,0,0,0.067611,-0.0086,0,0.99
1/16/2022 22:00,0.661768,-1.71208,0,0,0.0542637,-0.0086,0,0.99
1/16/2022 23:00,0.998317,-2.13491,0,0,0.224993,-0.0086,0,0.99
1/17/2022 0:00,0.977825,-2.69119,0,0,0.0472842,-0.0086,0,0.99
1/17/2022 1:00,0.881133,-3.32781,0,0,0.0724968,-0.0086,0,0.99
1/17/2022 2:00,1.07469,-2.88762,0,0,0.0642091,-0.0086,0,0.99
1/17/2022 3:00,1.17011,-0.51156,0,0,0.00663027,-0.0086,0,0.99
1/17/2022 4:00,1.36791,2.74531,0,0,0,-0.0086,0,0.99
1/17/2022 5:00,3.19933,9.00768,0,0,0.0111669,-0.0086,0,0.99
1/17/2022 6:00,2.14957,10.0588,0,0,0.0471972,-0.0086,0,0.99
1/17/2022 7:00,1.42618,8.99301,159.188,33.9663,147.951,3.41156,4.90155,0.294513
1/17/2022 8:00,1.30744,12.0045,610.883,263.806,618.881,14.4209,26.5654,0.267185
1/17/2022 9:00,2.6095,14.7455,603.146,363.302,601.054,42.6674,46.9423,0.260893
1/17/2022 10:00,2.06994,8.92842,204.863,219.732,51.6337,14.6585,31.4721,0.236086
1/17/2022 11:00,1.0503,11.6313,382.394,385.138,189.837,26.8086,41.6842,0.242583
1/17/2022 12:00,1.08927,13.1529,357.99,359.398,61.4991,24.7026,36.5112,0.222351
1/17/2022 13:00,1.00412,14.3661,331.378,335.552,111.254,23.3979,38.5302,0.221159
1/17/2022 14:00,1.49942,13.7905,260.703,250.058,62.5663,18.7564,36.4205,0.213847
1/17/2022 15:00,1.3589,11.947,87.4189,96.8657,0.81771,6.1099,16.5331,0.209349
1/17/2022 16:00,1.01659,9.72866,71.7082,21.271,53.6564,1.83584,2.74817,0.151455
1/17/2022 17:00,2.11757,10.2623,0.234436,0.000853467,0.0505993,-0.0086,0.132791,0.99
1/17/2022 18:00,0.923278,9.37398,0,0,0.128941,-0.0086,0,0.99
1/17/2022 19:00,1.36552,8.67302,0,0,0.00750268,-0.0086,0,0.99
1/17/2022 20:00,1.30903,7.94339,0,0,0.270096,-0.0086,0,0.99
1/17/2022 21:00,0.776296,5.24219,0,0,0.160435,-0.0086,0,0.99
1/17/2022 22:00,1.27498,3.34157,0,0,0.021723,-0.0086,0,0.99
1/17/2022 23:00,1.99385,4.87609,0,0,0,-0.0086,0,0.99
1/18/2022 0:00,1.98109,5.26378,0,0,0.123446,-0.0086,0,0.99
1/18/2022 1:00,1.63224,4.81759,0,0,0.0998036,-0.0086,0,0.99
1/18/2022 2:00,1.66151,5.77499,0,0,0.0273064,-0.0086,0,0.99
1/18/2022 3:00,1.54594,7.03738,0,0,0.0543511,-0.0086,0,0.99
1/18/2022 4:00,2.20279,7.56261,0,0,0.273761,-0.0086,0,0.99
1/18/2022 5:00,2.07305,9.33534,0,0,0.0108178,-0.0086,0,0.99
1/18/2022 6:00,0.872546,7.48721,0,0,0.134787,-0.0086,0,0.99
1/18/2022 7:00,0.60228,6.36475,15.8001,3.67467,12.3641,-0.0086,0.832045,0.261304
1/18/2022 8:00,0.974688,6.31139,16.4421,21.7984,0.0521696,0.719045,4.20128,0.209105
1/18/2022 9:00,1.99651,8.58298,35.5479,48.3676,0.00636852,2.26812,9.1077,0.210088
1/18/2022 10:00,1.14472,7.54912,66.7342,84.2502,0.0997164,4.5385,13.5683,0.213801
1/18/2022 11:00,1.08882,8.68753,149.217,155.538,0.611122,10.0594,17.3613,0.22118
1/18/2022 12:00,1.80464,11.222,258.376,259.135,4.31396,17.6685,27.7705,0.223352
1/18/2022 13:00,2.31745,11.9375,213.907,236.849,5.8392,15.1189,30.4786,0.218961
1/18/2022 14:00,1.10616,10.2261,101.828,128.318,0.430792,7.42344,22.9446,0.213906
1/18/2022 15:00,0.382447,10.0208,82.404,93.0526,0.0240784,5.80922,16.4567,0.21854
1/18/2022 16:00,0.789763,8.72215,21.1971,24.1987,0.17736,0.961652,4.62844,0.204781
1/18/2022 17:00,1.43807,7.13239,0.464531,0.0757498,0.227872,-0.0086,0.166815,0.756649
1/18/2022 18:00,1.47632,4.92462,0,0,0.156161,-0.0086,0,0.99
1/18/2022 19:00,1.40755,2.94392,0,0,0.052257,-0.0086,0,0.99
1/18/2022 20:00,1.39395,1.63485,0,0,0.120828,-0.0086,0,0.99
1/18/2022 21:00,1.14175,1.24189,0,0,0.0574917,-0.0086,0,0.99
1/18/2022 22:00,1.3979,1.05323,0,0,0.094656,-0.0086,0,0.99
1/18/2022 23:00,1.05805,0.576019,0,0,0.0932602,-0.0086,0,0.99
1/19/2022 0:00,1.90673,-0.0254989,0,0,0.506345,-0.0086,0,0.99
1/19/2022 1:00,2.63676,-2.20625,0,0,0.22133,-0.0086,0,0.99
1/19/2022 2:00,2.06651,-2.70064,0,0,0.136969,-0.0086,0,0.99
1/19/2022 3:00,1.6287,-3.42809,0,0,0.176401,-0.0086,0,0.99
1/19/2022 4:00,1.30937,-3.81505,0,0,0.144907,-0.0086,0,0.99
1/19/2022 5:00,1.06294,-4.07993,0,0,0.107481,-0.0086,0,0.99
1/19/2022 6:00,1.39972,-4.05071,0,0,0.207808,-0.0086,0,0.99
1/19/2022 7:00,2.03138,-4.56993,1.53772,1.32359,0.229007,-0.0086,0.450141,0.33613
1/19/2022 8:00,1.62644,-4.49948,12.6559,16.8523,0.210687,0.401833,3.201,0.208644
1/19/2022 9:00,1.71743,-4.68603,22.2069,30.8892,0.299673,1.15992,5.2871,0.180269
1/19/2022 10:00,2.21355,-4.81345,36.4231,47.8566,0.421633,2.19323,7.46535,0.215018
1/19/2022 11:00,2.37267,-5.38187,45.9701,49.2208,0.690597,2.64332,5.03355,0.202644
1/19/2022 12:00,2.3225,-6.05664,48.6292,49.8181,0.683356,2.8207,5.45317,0.225011
1/19/2022 13:00,1.85453,-6.43912,31.268,37.058,0.697492,1.71814,5.17433,0.225431
1/19/2022 14:00,1.91243,-7.1303,20.5854,28.2747,0.594723,1.06098,5.53891,0.241142
1/19/2022 15:00,1.60538,-7.32085,20.8054,28.1251,0.678914,1.11056,5.94537,0.275635
1/19/2022 16:00,1.68645,-7.37462,8.5432,10.5071,0.713635,-0.0086,2.44048,0.295154
1/19/2022 17:00,1.41262,-7.48256,0.472716,0.0985925,0.355507,-0.0086,0.151298,0.99
1/19/2022 18:00,1.02148,-7.69703,0,0,0.226043,-0.0086,0,0.99
1/19/2022 19:00,0.0939559,-7.81539,0,0,0.234681,-0.0086,0,0.99
1/19/2022 20:00,0.0939269,-7.87968,0,0,0.197079,-0.0086,0,0.99
1/19/2022 21:00,0.0939152,-7.87694,0,0,0.125803,-0.0086,0,0.99
1/19/2022 22:00,0.0939643,-7.63082,0,0,0.075464,-0.0086,0,0.99
1/19/2022 23:00,0.0940077,-7.45956,0,0,0.0283537,-0.0086,0,0.99
1/20/2022 0:00,0.0940049,-7.41435,0,0,0.442761,-0.0086,0,0.99
1/20/2022 1:00,0.0937539,-7.78778,0,0,0.0181464,-0.0086,0,0.99
1/20/2022 2:00,0.0935425,-8.41239,0,0,0.557648,-0.0086,0,0.99
1/20/2022 3:00,0.0932938,-9.51826,0,0,0.458892,-0.0086,0,0.99
1/20/2022 4:00,0.0931361,-10.2549,0,0,0.238956,-0.0086,0,0.99
1/20/2022 5:00,0.0934221,-9.3446,0,0,0.339198,-0.0086,0,0.99
1/20/2022 6:00,0.0933694,-9.61911,0,0,0.735799,-0.0086,0,0.99
1/20/2022 7:00,0.0933732,-9.77919,11.8035,14.1341,1.63823,0.202219,3.96836,0.423812
1/20/2022 8:00,0.0959226,-7.19167,451.174,218.513,479.103,9.12246,13.1595,0.279143
1/20/2022 9:00,0.0981331,-4.89078,686.541,353.32,883.622,48.1541,43.6653,0.36186
1/20/2022 10:00,0.0982655,-3.49922,642.591,475.978,942.657,44.6051,40.4428,0.250204
1/20/2022 11:00,0.558974,-0.57804,586.827,547.843,979.47,40.9087,45.278,0.208753
1/20/2022 12:00,1.67325,0.711999,571.889,557.993,991.691,40.0491,50.3156,0.229688
1/20/2022 13:00,1.15221,3.1571,617.113,505.3,975.139,42.959,43.2165,0.238197
1/20/2022 14:00,1.56836,4.37959,674.393,397.752,928.036,46.0786,24.6358,0.16922
1/20/2022 15:00,1.85513,2.93769,605.753,235.99,735.201,40.6383,6.58265,0.0640567
1/20/2022 16:00,1.09924,0.591802,316.731,68.8424,342.087,5.71303,3.25596,0.0526351
1/20/2022 17:00,0.593522,-2.09071,1.48052,0.974425,0.574567,-0.0086,0.709402,0.971276
1/20/2022 18:00,0.91137,-3.22429,0,0,0.386302,-0.0086,0,0.99
1/20/2022 19:00,0.785875,-4.46242,0,0,0.463512,-0.0086,0,0.99
1/20/2022 20:00,0.403874,-5.58822,0,0,0.409509,-0.0086,0,0.99
1/20/2022 21:00,0.563709,-5.79156,0,0,0.318343,-0.0086,0,0.99
1/20/2022 22:00,0.538418,-5.71946,0,0,0.14133,-0.0086,0,0.99
1/20/2022 23:00,0.84779,-4.94153,0,0,8.72E-05,-0.0086,0,0.99
1/21/2022 0:00,0.842342,-4.83448,0,0,0.251864,-0.0086,0,0.99
1/21/2022 1:00,1.01014,-3.20523,0,0,0.182421,-0.0086,0,0.99
1/21/2022 2:00,1.07558,-2.99413,0,0,0.430884,-0.0086,0,0.99
1/21/2022 3:00,1.06221,-2.19338,0,0,0.0377756,-0.0086,0,0.99
1/21/2022 4:00,1.05487,-3.4593,0,0,0.531038,-0.0086,0,0.99
1/21/2022 5:00,1.37065,-1.65935,0,0,0.279345,-0.0086,0,0.99
1/21/2022 6:00,1.61725,-2.7615,0,0,0.355855,-0.0086,0,0.99
1/21/2022 7:00,1.08732,-3.34797,8.6385,10.9967,0.272889,-0.0086,2.42204,0.264931
1/21/2022 8:00,0.730567,-2.21083,27.5485,37.1545,0.244274,1.6215,7.39325,0.235236
1/21/2022 9:00,1.5482,-0.607158,41.4983,56.3504,0.318341,2.74384,10.7348,0.216935
1/21/2022 10:00,1.26747,-1.00203,41.4263,52.1114,0.435856,2.56484,8.21947,0.20316
1/21/2022 11:00,0.70618,-0.00965946,93.974,97.221,0.408636,6.00603,9.59529,0.187958
1/21/2022 12:00,0.773399,-0.450902,121.907,107.297,0.574221,8.04597,14.5224,0.240996
1/21/2022 13:00,0.28841,0.129206,109.97,97.8285,0.54168,7.59877,18.5362,0.245089
1/21/2022 14:00,0.48189,0.0205877,61.1583,54.5862,0.229358,4.78659,24.0436,0.481699
1/21/2022 15:00,0.543174,-0.132093,34.741,30.185,0.240001,2.73869,18.0943,0.710722
1/21/2022 16:00,0.520171,-0.180142,13.5312,11.3176,0.320873,0.724095,8.88817,0.99
1/21/2022 17:00,0.159519,-0.334753,0.617308,0.0162351,0.527722,-0.0086,0.166992,0.99
1/21/2022 18:00,0.096995,-0.276346,0,0,0.590451,-0.0086,0,0.99
1/21/2022 19:00,0.600743,-0.299545,0,0,0.387789,-0.0086,0,0.99
1/21/2022 20:00,0.125244,-0.994381,0,0,0.371298,-0.0086,0,0.99
1/21/2022 21:00,0.243141,-1.23363,0,0,0.499542,-0.0086,0,0.99
1/21/2022 22:00,0.672491,-2.35187,0,0,0.855136,-0.0086,0,0.99
1/21/2022 23:00,0.897985,-3.52795,0,0,0.775746,-0.0086,0,0.99
1/22/2022 0:00,1.09232,-2.6057,0,0,0.773827,-0.0086,0,0.99
1/22/2022 1:00,0.402031,-2.6526,0,0,0.542466,-0.0086,0,0.99
1/22/2022 2:00,1.12641,-2.74796,0,0,0.90408,-0.0086,0,0.99
1/22/2022 3:00,0.805752,-3.29274,0,0,0.678125,-0.0086,0,0.99
1/22/2022 4:00,1.07072,-4.25831,0,0,0.696533,-0.0086,0,0.99
1/22/2022 5:00,0.918947,-4.97309,0,0,0.72375,-0.0086,0,0.99
1/22/2022 6:00,1.13189,-5.4404,0,0,0.664864,-0.0086,0,0.99
1/22/2022 7:00,1.7019,-5.28203,224.3,50.2386,264.71,2.71218,3.12673,0.519618
1/22/2022 8:00,2.09763,-2.77966,610.678,235.624,751.911,7.6215,11.1111,0.633992
1/22/2022 9:00,1.26125,1.10391,705.353,411.615,916.048,51.6164,81.8816,0.697882
1/22/2022 10:00,1.0175,3.78261,660.346,471.413,957.965,50.1468,116.072,0.788499
1/22/2022 11:00,0.879887,5.71721,599.245,556.041,1005.27,47.5721,145.45,0.685468
1/22/2022 12:00,1.73261,4.90283,580.453,566.583,1009.62,43.6418,100.838,0.455786
1/22/2022 13:00,1.78258,5.84599,622.771,513.026,984.096,43.2823,42.5483,0.23222
1/22/2022 14:00,1.81321,6.31173,674.495,402,922.591,45.9616,22.7087,0.155884
1/22/2022 15:00,1.42091,6.3662,644.378,248.706,804.543,43.3423,6.23713,0.0556975
1/22/2022 16:00,0.743396,5.23004,354.682,75.3786,407.937,5.37333,3.0996,0.0393111
1/22/2022 17:00,0.628509,1.97364,1.42315,1.0835,0.34181,-0.0086,0.507692,0.542237
1/22/2022 18:00,1.09119,-1.24451,0,0,0.114373,-0.0086,0,0.99
1/22/2022 19:00,1.00496,-1.80983,0,0,0.194198,-0.0086,0,0.99
1/22/2022 20:00,1.74039,-1.84551,0,0,0.0982333,-0.0086,0,0.99
1/22/2022 21:00,1.68367,-1.10359,0,0,0.0241657,-0.0086,0,0.99
1/22/2022 22:00,1.26973,-1.45487,0,0,0.047459,-0.0086,0,0.99
1/22/2022 23:00,1.30639,-1.86882,0,0,0.111232,-0.0086,0,0.99
1/23/2022 0:00,1.12667,-2.96486,0,0,0.0670974,-0.0086,0,0.99
1/23/2022 1:00,2.14266,-1.67756,0,0,0.102334,-0.0086,0,0.99
1/23/2022 2:00,2.13822,-0.849225,0,0,0.0218975,-0.0086,0,0.99
1/23/2022 3:00,2.61553,-0.143812,0,0,0.0463249,-0.0086,0,0.99
1/23/2022 4:00,2.01748,-0.175891,0,0,0.255441,-0.0086,0,0.99
1/23/2022 5:00,0.554812,-3.00801,0,0,0.119694,-0.0086,0,0.99
1/23/2022 6:00,1.89527,-2.19829,0,0,0.0921262,-0.0086,0,0.99
1/23/2022 7:00,1.11853,-1.21746,244.962,33.2886,290.618,2.93892,3.01169,0.361279
1/23/2022 8:00,0.889051,1.93894,589.761,178.07,723.088,7.40748,7.31575,0.28633
1/23/2022 9:00,0.983429,5.19696,691.406,349.158,905.086,47.8699,31.9766,0.248787
1/23/2022 10:00,1.29712,8.01137,654.067,478.855,980.136,45.2222,36.6808,0.233231
1/23/2022 11:00,1.78421,7.63023,595.448,555.125,1008.93,41.7488,49.1648,0.227808
1/23/2022 12:00,1.62539,8.14268,579.631,566.315,1009.73,40.726,50.2777,0.226931
1/23/2022 13:00,1.42227,9.68884,625.138,515.487,992.65,43.4822,41.991,0.227882
1/23/2022 14:00,1.43932,10.6486,686.701,409.328,948.678,46.9306,23.6812,0.167109
1/23/2022 15:00,0.809084,11.3972,668.831,257.05,846.742,45.0943,5.56645,0.0528166
1/23/2022 16:00,0.835068,9.52604,393.937,81.2963,463.805,5.53114,2.77189,0.0325616
1/23/2022 17:00,1.09177,4.54548,1.59642,1.26193,0.312146,-0.0086,0.294887,0.136174
1/23/2022 18:00,1.20967,2.00678,0,0,0.16663,-0.0086,0,0.99
1/23/2022 19:00,2.32102,3.1694,0,0,0.0619406,-0.0086,0,0.99
1/23/2022 20:00,2.41236,6.09447,0,0,0.0245144,-0.0086,0,0.99
1/23/2022 21:00,3.81466,6.45163,0,0,0.0149183,-0.0086,0,0.99
1/23/2022 22:00,1.6323,5.34422,0,0,0,-0.0086,0,0.99
1/23/2022 23:00,3.89392,5.82138,0,0,0.013086,-0.0086,0,0.99
1/24/2022 0:00,3.78675,5.46265,0,0,0.0661832,-0.0086,0,0.99
1/24/2022 1:00,4.86206,5.41319,0,0,0.0208503,-0.0086,0,0.99
1/24/2022 2:00,3.10201,4.6871,0,0,0.0132605,-0.0086,0,0.99
1/24/2022 3:00,3.42984,4.5348,0,0,0.00706642,-0.0086,0,0.99
1/24/2022 4:00,4.40531,4.61549,0,0,0.00462372,-0.0086,0,0.99
1/24/2022 5:00,4.86593,4.76846,0,0,0.0294,-0.0086,0,0.99
1/24/2022 6:00,3.51045,4.22895,0,0,0.232061,-0.0086,0,0.99
1/24/2022 7:00,0.86086,1.78188,250.968,32.9728,298.522,2.95674,2.68049,0.336629
1/24/2022 8:00,1.34011,3.14272,616.957,186.356,761.735,7.40321,6.87689,0.277485
1/24/2022 9:00,1.45905,6.19819,725.002,370.751,916.876,50.2815,35.3894,0.255693
1/24/2022 10:00,1.91233,6.56878,690.981,520.546,937.898,48.0164,44.9363,0.241722
1/24/2022 11:00,2.14455,7.12329,654.814,612.117,966.544,46.0068,57.3263,0.233323
1/24/2022 12:00,2.56115,6.71195,506.583,500.663,655.4,35.4151,47.6304,0.236132
1/24/2022 13:00,3.17719,6.40693,640.26,532.88,974.918,44.549,46.1082,0.236595
1/24/2022 14:00,1.94753,7.59036,653.491,427.907,764.315,45.1014,34.5982,0.194914
1/24/2022 15:00,1.26804,5.45949,84.1706,92.947,12.3151,5.82788,14.7342,0.174693
1/24/2022 16:00,1.63873,5.22934,209.633,80.4322,110.9,8.59657,9.27854,0.16691
1/24/2022 17:00,0.911959,3.87874,2.96139,3.23844,0.129465,-0.0086,0.729663,0.212418
1/24/2022 18:00,0.584858,2.35152,0,0,0.146651,-0.0086,0,0.99
1/24/2022 19:00,0.804871,1.29365,0,0,0.163228,-0.0086,0,0.99
1/24/2022 20:00,1.0019,0.56546,0,0,0.190271,-0.0086,0,0.99
1/24/2022 21:00,1.11868,-0.0778669,0,0,0.115506,-0.0086,0,0.99
1/24/2022 22:00,1.24932,-0.30521,0,0,0.11001,-0.0086,0,0.99
1/24/2022 23:00,1.28671,-0.0844595,0,0,0.150403,-0.0086,0,0.99
1/25/2022 0:00,1.03137,-0.481292,0,0,0.0847658,-0.0086,0,0.99
1/25/2022 1:00,1.47446,-0.757754,0,0,0.187044,-0.0086,0,0.99
1/25/2022 2:00,2.09022,-1.633,0,0,0.237643,-0.0086,0,0.99
1/25/2022 3:00,2.18808,-2.79773,0,0,0.255877,-0.0086,0,0.99
1/25/2022 4:00,1.95991,-3.35655,0,0,0.242267,-0.0086,0,0.99
1/25/2022 5:00,1.67498,-3.44249,0,0,0.207719,-0.0086,0,0.99
1/25/2022 6:00,1.88359,-3.25909,0,0,0.216183,-0.0086,0,0.99
1/25/2022 7:00,1.99218,-3.31479,7.03899,8.39431,0.229181,-0.0086,4.39947,0.931775
1/25/2022 8:00,2.25466,-3.39318,21.2975,27.3478,0.317295,1.52519,12.9592,0.886372
1/25/2022 9:00,2.27495,-3.57802,71.9426,90.3347,0.305779,6.52152,41.749,0.897429
1/25/2022 10:00,2.31353,-3.22855,195.57,220.698,0.807941,17.5754,95.5574,0.908382
1/25/2022 11:00,2.5686,-3.11384,232.905,238.339,1.30635,20.3304,103.956,0.901069
1/25/2022 12:00,2.47275,-3.21978,269.391,267.456,2.95825,23.5896,121.538,0.939742
1/25/2022 13:00,2.03735,-2.55058,410.67,404.566,145.007,33.7501,132.984,0.768355
1/25/2022 14:00,2.25819,-3.58711,131.16,155.51,5.99419,11.6176,63.6039,0.80946
1/25/2022 15:00,1.58072,-3.5359,112.96,119.038,1.65217,9.65003,48.5844,0.851187
1/25/2022 16:00,1.15917,-4.30728,20.8326,26,0.94194,1.34289,12.0219,0.85233
1/25/2022 17:00,0.374609,-4.84477,1.11194,0.480452,0.617666,-0.0086,0.450661,0.99
1/25/2022 18:00,0.289126,-5.14511,0,0,0.382464,-0.0086,0,0.99
1/25/2022 19:00,0.413371,-5.14256,0,0,0.0406541,-0.0086,0,0.99
1/25/2022 20:00,0.369538,-5.50824,0,0,0.0302725,-0.0086,0,0.99
1/25/2022 21:00,0.706002,-6.45581,0,0,0.177187,-0.0086,0,0.99
1/25/2022 22:00,1.01558,-7.11703,0,0,0.399039,-0.0086,0,0.99
1/25/2022 23:00,0.9381,-8.64959,0,0,0.414483,-0.0086,0,0.99
1/26/2022 0:00,0.899758,-10.1862,0,0,0.555116,-0.0086,0,0.99
1/26/2022 1:00,0.928981,-11.1191,0,0,0.271147,-0.0086,0,0.99
1/26/2022 2:00,0.972275,-11.0935,0,0,0.0719744,-0.0086,0,0.99
1/26/2022 3:00,1.01995,-12.3114,0,0,0.330559,-0.0086,0,0.99
1/26/2022 4:00,1.10783,-11.2353,0,0,0.220372,-0.0086,0,0.99
1/26/2022 5:00,0.782371,-12.2279,0,0,0.198998,-0.0086,0,0.99
