Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,,,,,,
Measured,724666,DENVER/CENTENNIAL [GOLDEN - NREL],CO,USA,39.742,-105.179,-7,1829,,,,,,,,,,
Year,Month,Day,Hour,Wspd,Tdry,POA,Albedo
2021,11,19,9,2.9345110633333333,15.21101261111111,739.2678518333333,0.99
2021,11,19,10,2.2537555083333336,16.9224515,691.2728981666667,0.99
2021,11,19,11,1.6219710999999999,18.324238444444447,695.152574,0.99
2021,11,19,12,1.9706666983333332,18.576316444444444,596.0784053333333,0.99
2021,11,19,13,5.9146144666666665,17.81159316666667,652.0533456666667,0.99
2021,11,19,14,3.3067866666666665,18.342805,699.5488594999999,0.99
2021,11,19,15,3.4728674333333336,17.531203722222223,460.6661566833333,0.99
2021,11,19,16,5.7354834666666665,15.028872833333335,36.882562309070174,0.99
2021,11,19,17,4.4455893,12.656247,,0.01
2021,11,19,18,1.6829453749999999,11.190049222222223,,0.17185505499999998
2021,11,19,19,1.3030400946666667,10.43474275,,0.243540355
2021,11,19,20,1.1104629933333332,9.389589772222223,,0.057312861666666666
2021,11,19,21,1.4857890966666667,8.092492388888889,,0.2579576
2021,11,19,22,1.5685917041666668,9.288461622222222,,0.10032014833333333
2021,11,19,23,1.3659590683333331,8.309308255555555,,0.18630607
2021,11,20,0,2.4613407416666666,9.210323944444443,0.028332323593684115,0.24363624999999997
2021,11,20,1,3.3988540666666665,9.894114944444445,,0.01
2021,11,20,2,3.426588516666667,9.554215716666667,,0.042981414999999995
2021,11,20,3,2.44289225,7.755510594444444,,0.028659939999999995
2021,11,20,4,1.6209601673333334,6.236214061111111,,0.08598412833333333
2021,11,20,5,1.0529848601666667,3.6232764166666667,,0.27700855084745757
2021,11,20,6,1.0197347865,2.1972766111111115,2.8901271215608464,0.5019482366666667
2021,11,20,7,0.8565416346666666,4.433185166666666,171.4171666666667,0.99
2021,11,20,8,0.9032325811666666,8.650445288888887,538.0251498333333,0.99
2021,11,20,9,1.0681590166666666,11.713203705555555,690.1460471666667,0.99
2021,11,20,10,1.8565168516666666,11.906958666666666,480.42927166666675,0.99
2021,11,20,11,2.0293024083333333,11.883252111111112,376.11541766666664,0.99
2021,11,20,12,2.2746758166666665,11.040192722222223,246.1980003333333,0.99
2021,11,20,13,2.6522206483333335,10.574984277777778,147.84379316666667,0.99
2021,11,20,14,2.58385535,9.773819016666666,155.20027716666667,0.99
2021,11,20,15,3.5985336833333337,8.548404844444443,120.19955495,0.99
2021,11,20,16,1.71632017,6.383654388888889,8.962532018773809,0.99
2021,11,20,17,0.3172866843333333,5.9029569833333335,,0.01
2021,11,20,18,0.4179966923333333,5.622702822222222,,0.12898152166666665
2021,11,20,19,0.6151401826666666,5.337762866666666,,0.3152884733333333
2021,11,20,20,0.463411688,4.05690095,,0.4874066266666667
2021,11,20,21,0.9916789058333334,1.4675375516666667,,0.27247012499999995
2021,11,20,22,0.8349861799999999,1.5894436283333335,,0.71709395
2021,11,20,23,1.1328969351666667,1.0663264406666666,,0.44467427333333326
2021,11,21,0,1.2637870316666666,0.8203832529388888,,0.44471822833333335
2021,11,21,1,1.32299097,1.7350864083333335,,0.5595004499999999
2021,11,21,2,1.2823055183333334,0.021515228844444456,,0.25823871
2021,11,21,3,3.3780501166666665,3.258886111111111,0.08126673765135128,0.3730124583333333
2021,11,21,4,2.818695083333333,2.6783111666666666,,0.18644446666666664
2021,11,21,5,3.3496566333333333,3.0612537833333335,,0.172101655
2021,11,21,6,2.2001518066666668,1.8580047722222224,3.6875014244955304,0.5736719283333332
2021,11,21,7,0.2991003781666667,2.9638806077777775,202.00437333333335,0.99
2021,11,21,8,0.6466762828333333,7.043918833333334,662.2655586666666,0.99
2021,11,21,9,1.6143195183333332,8.093458616666666,748.4889528333333,0.99
2021,11,21,10,2.076891675,8.40383511111111,706.5630263333334,0.99
2021,11,21,11,2.321439735,10.173778155555556,679.5132125,0.99
2021,11,21,12,2.9359723833333335,11.453101222222221,694.5384783333334,0.99
2021,11,21,13,1.79389902,13.142422777777778,746.5584146666667,0.99
